大豆油 油基油墨 环保型 印刷适性 低碳 环保特性 植物油 脂肪酸 印刷行业 经济的,"低碳经济是当今时代的热点话题,使用环保型的油墨,杜绝VOC的排放以缓解各种环保问题也是当前各国亟待解决的环保课题。本文主要介绍了大豆油墨的发展及应用情况,通过了解其发展历史、性能特点,分析其印刷适性,进一步拓宽了对大豆油墨的认识,并对其在国内的推广提出了一些可供参考的建议。"
附着力 油墨 材料表面 网版印刷 环保要求 表面特性 表面张力 油性 问题 电火花,"众所周知,UV油墨在PET材料上的附着力一直较低,所以在PET材料上用油性油墨印刷的比较多,但是随着环保要求的越来越高,UV油墨因其环保等特性而使用逐渐广泛起来。所以如何提高UV油墨在PET材料上的附着力问题变得尤"
环保油墨 油墨环境影响 挥发性有机化合物,"基于印刷油墨生命周期环境影响分析,指出环保油墨的研发关键,即控制挥发性有机化合物排放量、芳香烃溶剂挥发量和重金属含量。对国内外印刷油墨的环保标准进行了对比,进而提出我国环保油墨技术标准需要完善之处。在此基础上,对环保油墨的技术研发进行了展望,阐明了环保油墨目前研究热点问题及未来的研发走向。"
水性树脂 紫外光固化树脂 环氧丙烯酸树脂 有机硅改性,随科技发展及顺应当今人们对环保和能源的要求涂料向水性化辐射固化高固体分方向发展已成为涂料界的共识水性光固化体系因其具有无污染无毒无刺激性和安全生产等优点引起国内外广泛关注双酚A型环氧丙烯酸树酯其分子链上的羟基赋予树脂良好的极性促使其对极性和金属材料表面有良好的粘附力和对颜料的润湿性优良并且环氧树脂聚合物链含有稳定的CC键和醚键使得它耐化学药品性优良分子主链上的苯环赋予树脂较高的刚性强度和热稳定性乙烯基可在过氧化物类引发剂或者紫外光照射下发生聚合反应形成一个不溶不熔具有空间网状结构相对分子量很大的聚合物这些优异性能使得双酚A型环氧丙烯酸树酯成为一类较为广泛应用的光敏预聚物本文以开发绿色环保涂料为研究对象利用双酚A型环氧树脂与丙烯酸进行开环酯化反应将CC双键接入分子链再利用马来酸酐对树脂进一步酯化改性在分子链上引入亲水性基团最后经碱中和制得了光固化水性环氧丙烯酸树脂同时针对产品粘度大脆性高柔韧性不好等缺点还采用一系列环氧稀释剂对其降粘增韧改性最后将有机硅助剂与有机碱复配制成中和剂对树脂进行中和改性从而在分子中引入有机硅结构成功制备了经有机硅改性的高固含低粘度可UV固化的水性环氧丙烯酸树脂论文的主要研究内容及成果如下第一利用双酚A型环氧树脂与丙烯酸进行环氧开环酯化反应合成了环氧丙烯酸树脂EA用EA和顺酐反应合成了水性的环氧丙烯酸酯树脂EB经有机碱中和制备得到可UV固化的水性环氧丙烯酸树脂研究了合成树脂的实验配方及合成工艺讨论了反应温度对合成反应的影响研究了环氧树脂与丙烯酸反应的动力学方程研究了不同种类和用量的催化剂对合成反应的影响研究了不同的阻聚剂对合成反应及树脂储存稳定性的影响利用FTIR对树脂结构进行了分析第二针对环氧丙烯酸树脂粘度大脆性高柔韧性差等特点试验选用一系列环氧稀释剂乙二醇缩水甘油醚JX021二乙二醇缩水甘油醚JX023己二醇缩水甘油醚JX025聚乙二醇二缩水甘油醚PEGGE400聚丙二醇二缩水甘油醚D1217三羟甲基丙烷三缩水甘油醚JX032部分取代环氧树脂引入具有低模量的软链段提高分子活动性以达到对其降粘增韧改性的目的环氧稀释剂的加入大幅度降低了树脂的本体粘度其中JX025和D1217PEGGE400的降粘效果较好PEGGE400最佳在与环氧树脂以12的比例复配时体系降粘率可达98以上讨论了各类稀释剂的降粘效果以及其对树脂性能的影响讨论了各类中和剂光引发剂活性单体对树脂水溶性耐水性力学性能的影响第三为提高树脂机械性能耐水性及耐候性等实验采用低分子量碱性端氨基硅油对树脂进行中和改性利用低分子量端氨基硅油与有机碱复配制备中和剂对含羧基的光敏环氧丙烯酸树脂进行中和从而在树脂中引入有机硅考察了不同种类不同用量的有机硅助剂对树脂亲水性耐水性及力学性能的影响利用FTIR研究了不同光固化时间对树脂双键转化率的影响和有机硅引入前后树脂的结构变化利用TG考察了固化膜的热性能测试表征表明有机硅的引入固化膜的综合性能得到明显改善尤其是耐水性和热稳定性都得到显著提高有机硅的加入量在05时固化膜的铅笔硬度在5H附着力在12级柔韧性为6mm冲击强度43cm在水中浸泡一周无明显变化提高了一倍
大豆油墨连接料 热聚合 响应面法,"采用热聚合反应使大豆油改性,以黏度为考察指标,通过响应面分析方法确定最佳热聚合工艺参数为:反应温度332℃,反应时间106 min,反应压力6 MPa,催化剂添加量5%。经过验证与对比实验可知,在最优热聚合工艺条件下产物黏度可达到107 mPa.s左右,与传统油墨连接料黏度110~120 mPa.s比较接近,基本符合环保大豆油墨连接料中对黏度指标的要求。"
纤维素酶 表面活性剂 脱墨剂 欧洲旧报纸,"分别采用十二烷基醚硫酸钠(SLES)、脂肪醇聚氧乙烯醚硫酸钠(AES)、聚山梨酯20(Tween-20)、十六烷基三甲基氯化铵(1631)以及纤维素酶、淀粉酶等生物酶对水基油墨印刷纸进行了脱墨实验,进一步分别探讨了上述四种表面活性剂与中性纤维素酶的协同脱墨效果。研究结果表明,在pH为6-7,浆的质量分数为5%,中性纤维素酶的用量为15 u/g,AES的用量为0.2%,55℃下脱墨处理15 min,脱墨浆的白度可提高5.2%ISO。"
光固化涂料 水性涂料 聚氨酯丙烯酸酯 木器漆,UVEB辐射固化涂料及水性涂料技术因其环保优势日益为人们所关注也是目前涂料行业所要大力发展的方向UV光固化涂料的优势在于1固化速度快生产效率高2常温固化3节省能源4环境污染小5涂层性能优异6固化装置简单易维修因此UVEB辐射固化涂料已在木器塑料光纤油墨和粘合剂中市场化应用但一般UV光固化涂料都少不了使用非反应性的有机挥发组份并且需要使用反应性稀释单体及其它多官能团丙烯酸酯等调节体系的粘度但目前常用的活性单体具有较强的刺激作用影响操作者的身体健康此外许多反应性单体在紫外辐射过程中难以完全反应残留的单体会影响固化漆膜的长期稳定性并且这类残留VOC组分有可萃取性及毒性水性涂料对环境无污染不易燃烧安全性好低VOC对人体无影响可通过水来调节涂料粘度以适用于喷涂等施工方式但普通水性涂料在性能上却无法和传统溶剂型涂料相媲美水性紫外光固化涂料体系结合了以上两种环保涂料的优点具有无污染无毒性无刺激性和生产安全等优点并且最终涂料固化后漆膜的性能优异固化速度快同时具有以上所描述UVEB辐射固化涂料所具有的优点它已成为紫外光固化体系的主要发展方向之一水性丙烯酸酯改性聚氨酯即水性聚氨酯丙烯酸酯是目前研究得最多的性能最好的光固化水性树脂本论文研究了目前市场上水性聚氨酯丙烯酸酯的基本性能并用做主体树脂来研究水性光固化涂料配方设计调试高性能涂料配方来达到目前常用木器涂料所需要性能要求在水性聚氨酯丙烯酸酯基本性能研究中第一研究了各水性聚氨酯丙烯酸酯的成膜性确定了最佳的成膜条件第二通过对光引发剂的测试发现Irgacure1173Irgacure500和Irgacure819DW在水性聚氨酯丙烯酸酯的相容性较好光引发剂的用量在25为最佳添加量第三测试了各水性聚氨酯丙烯酸酯光固化后涂层的性能如硬度Taber耐磨性耐溶剂性附着力耐冲击性光泽度和黄变性等随后研究如何将水性聚氨酯丙烯酸酯用于木器涂料配方中调试配方并达到理想的性能第一通过对木器底漆的配方调试与研究发现Ucecoat7177无论在清漆和有色漆配方中都能对油性难附着木材提供卓越的附着力木纹显映性在有色涂料配方中与颜料有很好的稳定性第二在木器中涂层配方调试中Ucecoat7177和BayhydrolUV2348都能提供对滑石粉良好的润湿分散性可以有效地填补木材表面的孔洞并提高整体涂层的耐磨性第三BayhydrolUV2689不仅在面漆清漆中而且在有色配方中都能提供卓越的硬度耐磨耐溶剂等面漆所要求具备的性能其中在有色配方中需要加入Irgacure500和Irgacure819DW两种光引发剂来满足有色涂层的光固化
分子自组装 表面活性剂 层状聚集体 界面组装 蜂窝状多孔结构,分子自组装是21世纪亟待解决的重大科学问题之一在分子层次的化学中自组装如同化学合成已成为创造新物质和产生新功能的重要手段是当今化学发展的一个重要生长点目前的研究表明分子自组装过程容易在体相溶液中和二元界面上发生1溶液中的自组装通常是由两亲分子在体相溶液中利用非共价相互作用自聚集形成各种复杂的有序组合体如胶束囊泡海绵结构和立方结构等这些两亲分子包括磷脂表面活性剂两亲性聚合物和生物大分子等通过调控分子结构并结合外界条件改变从而实现两亲分子在溶液中的可控组装这也是溶液中自组装的研究热点2界面上的自组装通常是由各类分子在气气液和固界面上进行有效地组装和排列如涉及到LB呼吸图案化学吸附等组装技术的界面薄膜的构筑从而制备出多形态多功能的薄膜器件另外通过自组装技术对生物膜或生物相容性界面精确修饰有助于深入了解生命体系并为生物工程材料的构筑提供新的途径因此分子自组装在化学物理学生物学和材料科学领域的重要性日益增强成为多学科交叉的研究热点基于对分子自组装的认识本论文主要包含两方面的研究1表面活性剂溶液中层状聚集体的白组装2两亲性聚合物界面上蜂窝状有序多孔结构的构筑考察各种因素对组装结构的影响确定溶液聚集体和有序多孔薄膜的物理化学性质探讨组装体的功能应用通过研究与探索以期揭示白组装的机理结构和转换规律掌握弱相互作用在复杂有序平衡系统中的协同机制丰富分子自组装的理论实现结构和功能可控本论文的结构安排和研究内容如下第一部分绪论介绍了自组织和自组装的概念及区别概述了胶体化学纳米科学软物质及超分子化学的发展与联系并详细介绍了表面活性剂物理化学基本知识包括表面活性剂溶液中弱相互作用力和聚集体形成理论重点总结了表面活性剂溶液层状聚集体的结构性质和形成规律综述了囊泡在材料合成领域中的应用现状以及基于水滴模板法构筑的界面蜂窝状有序多孔结构的国内外研究动态和应用前景最后引出了本论文的选题依据研究内容和意义第二部分分别研究了两种双长链阴离子表面活性剂双2乙基己基琥珀酸酯磺酸钠AOT和双2乙基己基磷酸HDEHP与单链非离子表面活性剂四乙二醇十二烷基醚C12EO4水溶液混合体系的相行为聚集体结构流变学性质及盐pH等外界因素对体系的影响证明了电荷在双层膜结构转变中的重要驱动作用进一步提供了电荷诱导洋葱状囊泡形成的理论依据其中AOT体系含有过量的反离子而HDEHP体系是典型的无盐体系由于AOT和HDEHP在分子结构上相似极性头基面积相近两体系可以相互证明和补充本章第一节研究发现AOTC12EO4体系是典型的非理想混合体系二者在气液界面上的吸附和溶液中的聚集表现出相互吸引的协同效应向C12E04的层状相溶液中加入少量AOT可以诱导平面层状结构自发弯曲形成层数达几十层的密堆积洋葱状囊泡该超多层囊泡的形成是由于阴离子表面活性剂的加入使非离子双层膜带负电荷产生静电斥力作用抑制膜的Helfrich波动并诱导平面层状结构向囊泡转变而过量的电荷能够再次诱导囊泡向平面层状结构转变无机盐NaCl的加入会诱导胶束层状两相向单一囊泡相转变原因在于随着盐的增加双层膜由于电解质的静电屏蔽作用展现出更大的柔韧性和波动性溶液的粘弹性随之降低由此证明电荷可调控双层膜的柔韧性和波动性是实现层状聚集体相互转变的重要驱动力本章第二节研究发现向C12E04层状相中加入低浓度的HDEHP同样能够诱导平面层状结构转变为囊泡而且双层膜的层间距随着HDEHP的增加而减小加入较高浓度的HDEHP双层膜层间距反而增大所形成的囊泡相向胶束层状两相转变原因在于浓度较低的HDEHP水解后插入到C12E04双层膜中使其荷负电抑制了膜的波动性诱导层到囊泡的转变而过量的HDEHP类似中等链长醇等油状物增溶到囊泡中使双层膜肿胀波动诱导囊泡溶液向两相分离增加HDEHPC12EO4囊泡溶液的pH值发现溶液粘弹性和屈服应力值随pH的增加经历一个最大值而双层膜层间距也随着之先减小后增大由此判断双层膜在随着pH增加的过程中经历了一个膜电荷密度饱和的状态其中在pH378时溶液转变为密堆积平面层状凝胶第三部分合成了十二烷基硫酸钙CDS和月桂酸铁FeL3两种高价金属双链和三链长表面活性剂研究了两种表面活性剂在水溶液和非水溶液中的相行为和聚集结构分别发现了正相囊泡和反相囊泡的自发形成并依据囊泡的不同特点探索了其在硬材料制备中的应用本章第一节研究了CDS与阳离子表面活性剂十四烷基三甲基溴化铵TTABr在水溶液中的相行为和温度依赖性对比传统的含一价盐的SDSTTABr混合体系CDS体系只能在高温下阳离子表面活性剂富集的区域内形成正相囊泡囊泡的形成是静电作用和疏水作用共同驱动的结果而钙离子的引入极大降低了囊泡的表面电荷且钙离子对两个DS的链接作用使CDS表现出非离子表面活性剂的性质导致高价金属表面活性剂及其复配体系的微观结构和宏观性质具有其自身的特殊性将草酸二甲酯加入到CDSTTABr囊泡溶液中缓慢水解出的草酸根离子与囊泡溶液中的钙离子相结合形成具有新颖对称形貌的砖状和星状的CaC2O4H2O晶体证明囊泡对溶液中无机晶体的形成和生长起到了调控作用本章第二节研究发现多支链的金属表面活性剂月桂酸铁FeL3溶解在CHCl3以及CHCl3CH3OH等非水溶剂中能够发生自聚集并形成反相囊泡传统上由于有机溶剂挥发较快凝固点较低以及反相聚集结构极不稳定通过直接成像技术来表征反相囊泡长期以来都是一个难点在本实验中当有机溶剂挥发后溶液中的反相囊泡能够保持其形貌并以固体囊泡的形式存在于基底表面上因此可以通过TEMSEM和AFM等技术直接观察另外不同溶剂挥发会导致形成不同形貌的中空固体结构比如塌陷的血红细胞状和空心球壳状这是溶剂挥发速度不同以及月桂酸铁和溶剂之间的相互作用不同共同导致的本实验不仅证明了多支链高价金属表面活性剂在有机相中能够自发形成反相囊泡也为调控反相囊泡在干燥过程中的变形行为以及由反相囊泡直接制备中空球壳材料提供了新的方法第四部分将两种碳氟碳氢单尾链脂肪酸即全氟月桂酸C11F23COOHPFLA和月桂酸CH3CH210COOHLA分别与C12EO4在水中混合构筑无盐的阴非离子表面活性剂复配体系分别研究其相行为聚集体结构和流变学性质以及温度pH等外界因素对体系的影响比较了碳氟碳氢尾链的不同对层状聚集体的构筑结构和性质造成的差异本章第一节研究发现PFLAC12EO4非理想混合体系在低浓度时仅形成一种混合胶束且胶束化和表面聚集行为均表现出显著的协同效应低含量PFLA时随着总浓度增加短的线状胶束转变成大的碟状胶束室温时增加PFLA含量导致非离子C12E04双层膜自发形成密堆积单层和多层囊泡凝胶且囊泡分子双层中碳氟链处于流动态而且囊泡结构非常稳定当溶剂挥发后仍能保持原结构并以固态形式存在于空气中进一步增加PFLA层状溶液聚集体的相转变温度层间距等物理化学参数以及囊泡凝胶的屈服应力弹性和粘性等流变性质在双层膜分子的空间排列和有效膜电荷密度达到饱和态时出现极值有趣的是增加凝胶的pH可实现刚性囊泡向柔软的平面双层结构转变高稳定性的囊泡凝胶以及pH诱导囊泡凝胶和平面双层之间的相互转变可应用于药物等的运输和可控释放本章第二节研究发现室温下LAC12EO4混合水溶液表现出非常丰富的相行为向浓度较低的C12E04平面层状相溶液加入LA可以诱导形成囊泡相以及多尺度多组分多形式的聚集体平衡共存的表面活性剂三水相向浓度较高的C12E04平面层状相溶液加入LA可以形成高度长程有序的平面层状溶质液晶并表现出凝胶的流体性质另外LAC12E04复配体系层状聚集体表现出高度的温度依赖性其中囊泡只能在较窄的室温范围内自发形成对比PFLAC12E04和LAC12EO4体系可以发现碳氟碳氢混合体系中表面活性剂分子之间的相互作用更强自聚集趋势更明显所形成的聚集结构也更加稳定尤其容易形成囊泡凝胶同时体系抗剪切破坏温度变化等环境干扰的能力更强具有重要的实用价值第五部分研究了表面活性剂三水相平衡体系A3PS的构筑性质和功能A3PS是胶体化学中一种重要的三相分离现象但是有关该体系的研究却在表面活性剂化学中长期被忽视本工作通过在水溶液中混合商业化的简单的单尾链阴非离子或阴阳离子表面活性剂自发形成了表面活性剂三水相体系从而提供了一个构筑和发展A3PS的普适性方法而且我们结合实验现象对其作出了一个规范性的定义即表面活性剂三水相体系由三个相互分离的均一水相构成是表面活性剂溶液中一种自发形成的动力学稳定的的三相平衡现象包含有多尺度多组分多种结构形式的稳定共存的表面活性剂自聚集体如碟状胶束平面层状结构双连续海绵结构囊泡等其中各相溶液密度体积分数以及表面活性剂比例和分布各不相同本工作深入总结了A3PS基本的物理化学参数加深了对A3PS的理解发现通过改变表面活性剂浓度比例以及溶液温度添加剂等因素能有效裁剪A3PS的性质以使其满足不同应用1作为一个潜在的分离和萃取新体系A3PS在生物工程和染料提取方面具有诱人的前景2A3PS被用来一步合成和分离不同尺度的CdS纳米线由此提供了一个制备和收集单分散纳米材料的简单途径3A3PS可以作为合成反应的介质实现将所得产品富集到一相而其它原料副产物或杂质被分散到其它相中的理想效果具有纯化步骤简单的优点第六部分研究了蜂窝状有序多孔结构的界面组装机理和表面润湿行为以功能性聚合物为基本单元制备微米亚微米多层次的蜂窝状多孔结构利用聚合物或其复合材料的优良特性探索蜂窝状多孔膜的化学光学及电学等方面的性质对于化学及光学传感器超疏水材料滤膜材料光子晶体材料组织工程材料和模板功能等方面都具有十分重要的意义本章以胆固醇作为侧链的二茂铁基两亲低聚物为构筑基元通过水滴模板法在气固界面和气液界面构筑了高度有序的蜂窝状多孔结构考察了不同制备条件对薄膜形成的影响探索蜂窝状薄膜的形成规律在此基础上以聚苯乙烯二苯胺取代的三联苯复合物为构筑基元制备出具有高效固态光致发光性能的自支撑蜂窝状多孔膜并对两种蜂窝膜的表面润湿行为进行了研究研究发现聚合物和有机溶剂的混合物在潮湿气流氛围下可以自发形成蜂窝状多孔结构通过改变湿度浓度液滴体积大小溶剂及铺展方法等参数可以得到尺寸均匀的呈六角状排列的2D多孔阵列通过对蜂窝状多孔结构形成机理的深入研究发现了多孔阵列从2D向3D转变的连续过程建立了三维有序多孔阵列形成机制的模型从而为水滴模板法构筑有序多孔结构的空间维数可控性提供了理论依据表面润湿行为的研究表明二茂铁基低聚物蜂窝状多孔结构的高疏水性可以通过调节孔的大小和排列来获得通过机械剥离2D蜂窝状有序多孔膜的表层制备了出具有接近超疏水性质的针垫状阵列结构第七部分研究了蜂窝状有序多孔结构的电化学功能和模板应用在本工作中我们提供了一种新的简便易行的途径将蜂窝状有序多孔膜应用到胶体颗粒的图案化中通过结合自下而上的界面组装方法水滴模板法和电化学沉积技术以二茂铁基低聚物蜂窝状薄膜的有序多孔结构为模板在微孔的内边缘定向沉积了呈环形图案排列的零维银纳米点和一维银纳米棒从而构筑了具有分形结构特点的高度有序的有机无机杂化蜂窝状薄膜该途径的实现是基于二茂铁基低聚物蜂窝状多孔材料自身表现出优异的电化学行为而且在对103的还原中表现出优异的电催化活性通过考察循环伏安法和恒电势双脉冲法以及不同电解参数对银颗粒形态尺寸和分布的影响探讨了AgAg0转化的动力学过程具有重要意义的是所构筑的杂合多孔膜同样对103的还原表现出极为丰富的电化学活性而且能够极大地增强对染料分子的催化降解效率我们相信通过本途径同样可以将其他功能性贵金属纳米颗粒修饰或组装到蜂窝状多孔膜上如金铂等并应用到光电子传感器和催化等领域
市场规模 全球环保 油墨 可持续发展 调查报告 市场预测 产业转型 印刷业 美元 增长率,"近日,Pira公司发布最新调查报告《环保油墨的未来——2014年市场预测》。报告显示,印刷业正在努力向可持续发展产业转型,"
柔印油墨 环保化 水性油墨 胶印油墨 环境保护 有限公司 无污染 凹印油墨 印刷市场 油墨制造,"从哥本哈根世界气候大会获悉:人类正面临可持续发展的严峻挑战,环境保护问题受到全球越来越多的关注。而油墨行业因与环境保护紧密相关,也已成为人们关注的热点问题。国内外环保油墨的发展现状自20世纪50年代开始,欧美等发达国家和地区就已经提出了绿色环保理念。如今,这一理念正以强大的影响力引导着全球油墨行业朝着""无毒、无污染""的方向发展。2000年开始,欧美和日本等"
印刷检测系统 图像配准 缺陷检测 人眼视觉特性,目前国内的大多数中小型印刷企业对基于机器视觉和图像处理理论的印刷品缺陷自动检测系统的需求相当迫切国内在此方面的研究才刚刚起步因此开展此方面的研究对提高我国印刷行业的整体水平具有重要的作用本文主要研究了以下内容第一印刷品图像预处理和缺陷检测算法是印刷缺陷检测系统的核心本文首先分析了印刷检测系统面临的几个图像预处理问题包括彩色印刷品的灰度化噪声的滤除印刷图像的配准图像的差分等并针对以上问题提出了相应的解决方案图像配准算法是图像预处理中的难点因此我们根据系统的要求和对常用的图像配准算法的深入对比研究探索找到了适合印刷检测系统的配准算法基于金字塔和模板匹配的图像配准算法实验验证了该方法不仅有较高的配准精度也具有较高的配准速度能满足检测系统对图像处理的实时性和精度的要求第二本文提出了基于人眼视觉特性评价的图像缺陷检测方法该方法首先利用区域分割算法对印刷差分图像进行缺陷区域分割其次结合数学形态学方法对各个缺陷区域进行特征分析这些特征包括缺陷的大小类型面积等信息最后根据人眼的视觉特性对缺陷进行了客观质量评价根据评价的结果来判定缺陷对图像的影响程度实验证明该方法具有良好的人工智能性能够满足印刷检测系统对印刷缺陷的检测标准要求第三根据印刷厂商提供的印刷检测系统的功能需求设计了印刷检测系统的具体功能模块并在VC60和OPENCV的开发平台下编程实现了印刷检测系统的软件功能部分该软件部分能支持印刷品图像的输入图像的预处理缺陷检测缺陷列表输出人机交互查看缺陷等功能
纳米SiO 水性油墨 抗紫外线率,"食品安全包装对油墨的环保性能和抗老化性能提出了更高的要求,研究了一种具备抗紫外线的纳米SiO2油墨,其中纳米SiO2微粒利用化学沉淀法制得,并用XRD和马尔文Zteaszier Nano-ZS表征,其结果表明,纳米SiO2为粒径分布在100 nm以下的无定形粉末。在自制的水性油墨中加入纳米SiO2及分散剂,超声波分散后测试该油墨对紫外光的吸收率,结果表明:研制的纳米SiO2水性油墨对紫外光具有90%以上的屏蔽率,在食品安全和油墨抗老化性方面具有很好的应用价值。"
连续式风洞 跨声速风洞 低噪声 风洞设计 关键技术,"为研制先进飞行器,除了提高现有风洞试验测量精度和改进试验技术外,必须建立高性能连续式跨声速风洞试验设备,解决飞行器高速风洞试验模拟能力和精细化模拟问题。以试验段尺寸0.6m×0.6m连续式跨声速风洞设计为例,给出了风洞总体设计方案,分析了如何降低风洞气流脉动、如何改善风洞流场品质、提高风洞运转效率和拓展风洞试验能力等关键技术途径。该风洞作为大型连续式跨声速风洞的引导风洞,方案设计主要采用了高压比压缩机驱动系统、半柔壁喷管、低噪声试验段、高性能换热器和三段调节片加可调中心体式二喉道等新型技术。"
紫外发光二极管 封装 多芯片阵列 光学仿真 热管理,紫外发光二极管UVLED相比传统紫外光源具有发光效率高寿命长节能环保反应速度快体积小等特点近年来紫外LED芯片技术和封装技术得到了快速发展使其在油墨固化等行业具有巨大的市场前景多个国家和地区都争相投资研发紫外LED光源这也将进一步推动相关的光电子材料能源半导体芯片制程及封装等行业的发展目前紫外LED的光辐射功率较低除了芯片制作水平需要提高之外封装技术对紫外LED的辐射特性也有重要的影响本文主要工作是围绕紫外LED的封装工艺研究在理论计算和仿真的基础上进行了紫外LED封装的总体设计提出了一种光热管理良好的紫外LED封装结构具体包括以下内容首先介绍了课题研究背景和目前国内外紫外LED芯片和封装技术的最新进展同时分析了紫外LED的发展趋势和市场应用前景最后给出了目前紫外LED封装研究中的一些问题接着从理论出发建立了紫外LED封装中两个重要的光学管理问题的理论基础一是LED透镜的光路原理二是平面和弧面多芯片阵列LED面光源的光辐射空间分布前者可用来指导LED透镜的结构设计后者可用来优化LED面光源的设计最后通过光学仿真详细讨论了LED各封装结构参数对光辐射的影响为LED面光源的优化设计指明了方向再次在理论设计和仿真的基础上结合紫外LED高能量和热流密度的实际情况选用合理的封装材料设计了一种具有良好热管理的紫外LED封装结构同时给出了空间弧形机械结构的设计实例和探讨最后对所制得的紫外LED封装样品围绕光辐射和封装结构温度进行了光学热学系列测试并对测试结果进行了分析测试量包括温度光辐射强度辐射波长等这些测试紧密围绕所设计的封装结构进行探讨了封装结构对LED模块的光热性能表现的影响本课题力求解决在紫外LED封装中遇到的实际问题因此本文具有重要的实用价值
紫外线固化 印铁油墨 研制,"介绍了UV印铁油墨的配方和生产工艺;分析了UV印铁油墨的技术指标,并与国内外同类产品进行了成本比数;探讨了颜料对光固性能、颜料对贮存稳定性能、阻聚剂对油墨稳定性能、光敏剂量对涂膜性能对紫外线固化印铁油墨的影响,同时还对UV印铁油墨贮存效果进行了分析。"
印刷行业 职业危害 健康效应,"印刷行业是一个存在较多职业病危害因素的传统行业。笔者综合介绍了目前印刷工艺的流程、分类、产生的职业病危害因素和对劳动者健康的影响,以及预防控制印刷行业职业病危害的进展,以引起管理者和从业人员的重视。"
喷墨打印头 喷墨技术 供应商 工业应用 数字 瓷砖 印刷生产 装饰技术 工业产品 按需喷墨,"FUJIFILM Dimati公司是世界领先的工业应用按需喷墨打印头供应商,正在推动喷墨技术的进步,以支持新一代产品用于印刷生产,工业产品装饰和材料沉积应"
光固化 光引发剂 紫外光引发剂,"光引发剂是光固化(射线固化)材料的关键组成部分,对光固化速度起着决定性的作用。本文全面、系统地阐述了近年来光引发剂的技术进展,并在光引发剂分类的基础上,详细介绍了数种市售新型光引发剂的化学结构、性能和用途。"
喷墨技术 陶瓷工业 压电 按需喷墨 广州 打印头 喷墨印刷 制造商 瓷砖 公司,"随着新的和多变的市场对瓷砖生产线需求的增长,迫使装饰瓷砖制造商寻求新的印刷系统,这种系统应当提供高图象质量、高生产力和多功能加工处理能力。喷墨印刷正是保证了在这几个方面提高生产力和降低成本,同时维"
紫外光固化 水性 聚氨酯丙烯酸酯 应用,"水性紫外光(UV)固化低聚物以其多种优点而成为紫外光固化体系发展的主流;对水性UV固化体系的研究,不仅具有环保效应,而且还具有很大的经济效益。介绍了水性紫外光固化低聚物的种类及特点,综述了近年来水性UV固化聚氨酯丙烯酸酯(PUA)低聚物的研究进展及其应用情况。并对水性UV固化PUA低聚物的四大发展趋势进行了展望,其中包括添加线性功能聚合物改性、超支化体系、添加微粒/纳米改性、混杂固化体系。"
紫外光固化涂料 齐聚物 光活性单体 光引发剂 性能 应用,"紫外光固化涂料是一种新型绿色环保节能涂料,近年来发展迅速。本文重点综述了紫外光固化涂料的国内外发展概况,介绍了光固化涂料的固化原理、组成及性能,阐述了其研究及应用现状,指出水性化和粉末化将是紫外光固化涂料未来的发展方向。"
